trace_seq,op,addr,val,mask,match,n_driver_sites,driver_site(s),value_check
38220,PHY.WR,0x033b,0x03ac,,EXACT,2,phy_ac.c:2755 b43_phy_ac_channel_setup,VAL-OK
38221,PHY.WR,0x033e,0x03ac,,EXACT,2,phy_ac.c:2755 b43_phy_ac_channel_setup,VAL-OK
38222,PHY.WR,0x033f,0x03ac,,EXACT,2,phy_ac.c:2755 b43_phy_ac_channel_setup,VAL-OK
38223,PHY.WR,0x0342,0x03ac,,EXACT,2,phy_ac.c:2755 b43_phy_ac_channel_setup,VAL-OK
38224,PHY.WR,0x0343,0x03ac,,EXACT,2,phy_ac.c:2755 b43_phy_ac_channel_setup,VAL-OK
38225,PHY.WR,0x0346,0x03ac,,EXACT,2,phy_ac.c:2755 b43_phy_ac_channel_setup,VAL-OK
38226,PHY.WR,0x0347,0x03ac,,EXACT,2,phy_ac.c:2755 b43_phy_ac_channel_setup,VAL-OK
38227,PHY.WR,0x033c,0x032c,,EXACT,2,phy_ac.c:2757 b43_phy_ac_channel_setup,VAL-OK
38228,PHY.WR,0x033d,0x032c,,EXACT,2,phy_ac.c:2757 b43_phy_ac_channel_setup,VAL-OK
38229,PHY.WR,0x0340,0x032c,,EXACT,2,phy_ac.c:2757 b43_phy_ac_channel_setup,VAL-OK
38230,PHY.WR,0x0341,0x032c,,EXACT,2,phy_ac.c:2757 b43_phy_ac_channel_setup,VAL-OK
38231,PHY.WR,0x0344,0x032c,,EXACT,2,phy_ac.c:2757 b43_phy_ac_channel_setup,VAL-OK
38232,PHY.WR,0x0345,0x032c,,EXACT,2,phy_ac.c:2757 b43_phy_ac_channel_setup,VAL-OK
38233,PHY.WR,0x0348,0x032c,,EXACT,2,phy_ac.c:2757 b43_phy_ac_channel_setup,VAL-OK
38234,PHY.WR,0x0349,0x032c,,EXACT,2,phy_ac.c:2757 b43_phy_ac_channel_setup,VAL-OK
38235,PHY.WR,0x033a,0x03bf,,MULTI,2,phy_ac.c:163 b43_phy_ac_op_radio_write;phy_ac.c:2755 b43_phy_ac_channel_setup,VAL-UNRESOLVED
38236,PHY.WR,0x033b,0x03bf,,MULTI,2,phy_ac.c:163 b43_phy_ac_op_radio_write;phy_ac.c:2755 b43_phy_ac_channel_setup,VAL-UNRESOLVED
38237,PHY.WR,0x033e,0x03bf,,MULTI,2,phy_ac.c:163 b43_phy_ac_op_radio_write;phy_ac.c:2755 b43_phy_ac_channel_setup,VAL-UNRESOLVED
38238,PHY.WR,0x033f,0x03bf,,MULTI,2,phy_ac.c:163 b43_phy_ac_op_radio_write;phy_ac.c:2755 b43_phy_ac_channel_setup,VAL-UNRESOLVED
38239,PHY.WR,0x0342,0x03bf,,MULTI,2,phy_ac.c:163 b43_phy_ac_op_radio_write;phy_ac.c:2755 b43_phy_ac_channel_setup,VAL-UNRESOLVED
38240,PHY.WR,0x0343,0x03bf,,MULTI,2,phy_ac.c:163 b43_phy_ac_op_radio_write;phy_ac.c:2755 b43_phy_ac_channel_setup,VAL-UNRESOLVED
38241,PHY.WR,0x0346,0x03bf,,MULTI,2,phy_ac.c:163 b43_phy_ac_op_radio_write;phy_ac.c:2755 b43_phy_ac_channel_setup,VAL-UNRESOLVED
38242,PHY.WR,0x0347,0x03bf,,MULTI,2,phy_ac.c:163 b43_phy_ac_op_radio_write;phy_ac.c:2755 b43_phy_ac_channel_setup,VAL-UNRESOLVED
38243,PHY.WR,0x033c,0x0340,,MULTI,2,phy_ac.c:165 b43_phy_ac_op_radio_write;phy_ac.c:2757 b43_phy_ac_channel_setup,VAL-UNRESOLVED
38244,PHY.WR,0x033d,0x0340,,MULTI,2,phy_ac.c:165 b43_phy_ac_op_radio_write;phy_ac.c:2757 b43_phy_ac_channel_setup,VAL-UNRESOLVED
38245,PHY.WR,0x0340,0x0340,,MULTI,2,phy_ac.c:165 b43_phy_ac_op_radio_write;phy_ac.c:2757 b43_phy_ac_channel_setup,VAL-UNRESOLVED
38246,PHY.WR,0x0341,0x0340,,MULTI,2,phy_ac.c:165 b43_phy_ac_op_radio_write;phy_ac.c:2757 b43_phy_ac_channel_setup,VAL-UNRESOLVED
38247,PHY.WR,0x0344,0x0340,,MULTI,2,phy_ac.c:165 b43_phy_ac_op_radio_write;phy_ac.c:2757 b43_phy_ac_channel_setup,VAL-UNRESOLVED
38248,PHY.WR,0x0345,0x0340,,MULTI,2,phy_ac.c:165 b43_phy_ac_op_radio_write;phy_ac.c:2757 b43_phy_ac_channel_setup,VAL-UNRESOLVED
38249,PHY.WR,0x0348,0x0340,,MULTI,2,phy_ac.c:165 b43_phy_ac_op_radio_write;phy_ac.c:2757 b43_phy_ac_channel_setup,VAL-UNRESOLVED
38250,PHY.WR,0x0349,0x0340,,MULTI,2,phy_ac.c:165 b43_phy_ac_op_radio_write;phy_ac.c:2757 b43_phy_ac_channel_setup,VAL-UNRESOLVED
38251,PHY.MOD,0x016e,0x0002,0x0002,EXACT,3,phy_ac.c:2759 b43_phy_ac_channel_setup,VAL-OK
38252,PHY.MOD,0x016e,0x0001,0x0001,EXACT,3,phy_ac.c:2760 b43_phy_ac_channel_setup,VAL-OK
38253,PHY.MOD,0x016e,0x0010,0x0010,EXACT,3,phy_ac.c:2761 b43_phy_ac_channel_setup,VAL-OK
38254,PHY.WR,0x016f,0x07d0,,EXACT,1,phy_ac.c:2762 b43_phy_ac_channel_setup,VAL-OK
38255,PHY.WR,0x0170,0x07d0,,EXACT,1,phy_ac.c:2763 b43_phy_ac_channel_setup,VAL-OK
38256,PHY.RD,0x0140,UNDEFINED,,MULTI,2,phy_ac.c:933 b43_phy_ac_op_radio_write;phy_ac.c:1023 b43_phy_ac_op_radio_write,
38257,PHY.WR,0x0140,0x0df4,,MULTI,3,phy_ac.c:218 b43_phy_ac_op_radio_write;phy_ac.c:238 b43_phy_ac_op_radio_write;phy_ac.c:1029 b43_phy_ac_op_radio_write,VAL-UNRESOLVED
38258,PHY.MOD,0x02ed,0x0000,0x0010,MULTI,4,phy_ac.c:244 b43_phy_ac_op_radio_write;phy_ac.c:249 b43_phy_ac_op_radio_write;phy_ac.c:1036 b43_phy_ac_op_radio_write;phy_ac.c:1953 b43_phy_ac_set_analog_tx_lpf,VAL-UNRESOLVED
38259,PHY.MOD,0x02f1,0x0000,0x0010,MULTI,4,phy_ac.c:245 b43_phy_ac_op_radio_write;phy_ac.c:250 b43_phy_ac_op_radio_write;phy_ac.c:1037 b43_phy_ac_op_radio_write;phy_ac.c:1952 b43_phy_ac_set_analog_tx_lpf,VAL-UNRESOLVED
38260,PHY.MOD,0x02f5,0x0000,0x0010,MULTI,4,phy_ac.c:246 b43_phy_ac_op_radio_write;phy_ac.c:251 b43_phy_ac_op_radio_write;phy_ac.c:1038 b43_phy_ac_op_radio_write;phy_ac.c:1955 b43_phy_ac_set_analog_tx_lpf,VAL-UNRESOLVED
38261,PHY.MOD,0x02f9,0x0000,0x0010,MULTI,4,phy_ac.c:247 b43_phy_ac_op_radio_write;phy_ac.c:252 b43_phy_ac_op_radio_write;phy_ac.c:1039 b43_phy_ac_op_radio_write;phy_ac.c:1954 b43_phy_ac_set_analog_tx_lpf,VAL-UNRESOLVED
38262,PHY.OR,0x06d4,0x4000,,EXACT,2,phy_ac.c:972 b43_phy_ac_op_radio_write,VAL-OK
38263,PHY.OR,0x08d4,0x4000,,EXACT,2,phy_ac.c:972 b43_phy_ac_op_radio_write,VAL-OK
38264,PHY.OR,0x0ad4,0x4000,,EXACT,2,phy_ac.c:972 b43_phy_ac_op_radio_write,VAL-OK
38265,PHY.WR,0x0339,0x0000,,EXACT,5,phy_ac.c:1047 b43_phy_ac_op_radio_write;phy_ac.c:2767 b43_phy_ac_channel_setup;phy_ac.c:2804 b43_phy_ac_channel_setup,VAL-OK
38266,PHY.MOD,0x0001,0x4000,0x4000,MULTI,17,phy_ac.c:443 b43_phy_ac_op_radio_write;phy_ac.c:445 b43_phy_ac_op_radio_write;phy_ac.c:512 b43_phy_ac_op_radio_write;phy_ac.c:514 b43_phy_ac_op_radio_write,VAL-OK
38267,PHY.MOD,0x0001,0x0000,0x4000,MULTI,17,phy_ac.c:443 b43_phy_ac_op_radio_write;phy_ac.c:445 b43_phy_ac_op_radio_write;phy_ac.c:512 b43_phy_ac_op_radio_write;phy_ac.c:514 b43_phy_ac_op_radio_write,VAL-UNRESOLVED
38268,PHY.MOD,0x0072,0x0004,0x0004,MULTI,7,phy_ac.c:281 b43_phy_ac_op_radio_write;phy_ac.c:599 b43_phy_ac_op_radio_write;phy_ac.c:602 b43_phy_ac_op_radio_write;phy_ac.c:603 b43_phy_ac_op_radio_write,VAL-OK
38269,PHY.MOD,0x0727,0x0004,0x0004,MULTI,19,phy_ac.c:279 b43_phy_ac_op_radio_write;phy_ac.c:2077 b43_phy_ac_channel_setup;phy_ac.c:2140 b43_phy_ac_channel_setup;phy_ac.c:2625 b43_phy_ac_channel_setup,VAL-OK
38270,PHY.MOD,0x073c,0x0000,0x0010,MULTI,33,phy_ac.c:280 b43_phy_ac_op_radio_write;phy_ac.c:2079 b43_phy_ac_channel_setup;phy_ac.c:2138 b43_phy_ac_channel_setup;phy_ac.c:2140 b43_phy_ac_channel_setup,VAL-UNRESOLVED
38271,PHY.MOD,0x0072,0x0004,0x0004,MULTI,7,phy_ac.c:281 b43_phy_ac_op_radio_write;phy_ac.c:599 b43_phy_ac_op_radio_write;phy_ac.c:602 b43_phy_ac_op_radio_write;phy_ac.c:603 b43_phy_ac_op_radio_write,VAL-OK
38272,PHY.MOD,0x0927,0x0004,0x0004,EXACT,2,phy_ac.c:282 b43_phy_ac_op_radio_write,VAL-OK
38273,PHY.MOD,0x093c,0x0000,0x0010,MULTI,2,phy_ac.c:283 b43_phy_ac_op_radio_write;phy_ac.c:2079 b43_phy_ac_channel_setup,VAL-UNRESOLVED
38274,RAD.MOD,0x0548,0x0001,0x0001,MULTI,4,phy_ac.c:284 b43_phy_ac_op_radio_write;phy_ac.c:1536 b43_phy_ac_set_analog_tx_lpf;radio_2069.c:1336 b43_radio_2069_channel_setup;radio_2069.c:1357 b43_radio_2069_channel_setup,VAL-OK
38275,RAD.RD,0x0548,UNDEFINED,,RMW-RD,0,phy_ac.c:284 b43_phy_ac_op_radio_write;phy_ac.c:1536 b43_phy_ac_set_analog_tx_lpf;radio_2069.c:1336 b43_radio_2069_channel_setup;radio_2069.c:1357 b43_radio_2069_channel_setup,
38276,RAD.WR,0x0548,0x0001,,RMW-WB,0,phy_ac.c:284 b43_phy_ac_op_radio_write;phy_ac.c:1536 b43_phy_ac_set_analog_tx_lpf;radio_2069.c:1336 b43_radio_2069_channel_setup;radio_2069.c:1357 b43_radio_2069_channel_setup,
38277,RAD.WR,0x0549,0x0000,,EXACT,3,phy_ac.c:285 b43_phy_ac_op_radio_write;phy_ac.c:1537 b43_phy_ac_set_analog_tx_lpf;radio_2069.c:1337 b43_radio_2069_channel_setup,VAL-OK
38278,RAD.WR,0x054a,0x0000,,EXACT,3,phy_ac.c:286 b43_phy_ac_op_radio_write;phy_ac.c:1538 b43_phy_ac_set_analog_tx_lpf;radio_2069.c:1338 b43_radio_2069_channel_setup,VAL-OK
38279,RAD.WR,0x054b,0x0000,,EXACT,3,phy_ac.c:287 b43_phy_ac_op_radio_write;phy_ac.c:1539 b43_phy_ac_set_analog_tx_lpf;radio_2069.c:1339 b43_radio_2069_channel_setup,VAL-OK
38280,RAD.WR,0x054c,0x0000,,EXACT,3,phy_ac.c:288 b43_phy_ac_op_radio_write;phy_ac.c:1540 b43_phy_ac_set_analog_tx_lpf;radio_2069.c:1340 b43_radio_2069_channel_setup,VAL-OK
38281,RAD.MOD,0x040b,0x0000,0x0001,MULTI,5,phy_ac.c:289 b43_phy_ac_op_radio_write;phy_ac.c:1541 b43_phy_ac_set_analog_tx_lpf;radio_2069.c:1341 b43_radio_2069_channel_setup;radio_2069.c:1343 b43_radio_2069_channel_setup,VAL-UNRESOLVED
38282,RAD.RD,0x040b,UNDEFINED,,MULTI,2,radio_2069.c:1354 b43_radio_2069_channel_setup;radio_2069.c:1355 b43_radio_2069_channel_setup,
38283,RAD.WR,0x040b,0x0168,,RMW-WB,0,phy_ac.c:289 b43_phy_ac_op_radio_write;phy_ac.c:1541 b43_phy_ac_set_analog_tx_lpf;radio_2069.c:1341 b43_radio_2069_channel_setup;radio_2069.c:1343 b43_radio_2069_channel_setup,
38284,RAD.MOD,0x001a,0x0010,0x00f0,MULTI,6,phy_ac.c:290 b43_phy_ac_op_radio_write;phy_ac.c:291 b43_phy_ac_op_radio_write;phy_ac.c:293 b43_phy_ac_op_radio_write;phy_ac.c:1552 b43_phy_ac_set_analog_tx_lpf,VAL-UNRESOLVED
38285,RAD.RD,0x001a,UNDEFINED,,MULTI,2,todo_leftovers.c:640 ?;todo_leftovers.c:1728 ?,
38286,RAD.WR,0x001a,0x0014,,MULTI,4,phy_ac.c:2176 b43_phy_ac_channel_setup;phy_ac.c:2177 b43_phy_ac_channel_setup;phy_ac.c:2178 b43_phy_ac_channel_setup;phy_ac.c:2179 b43_phy_ac_channel_setup,VAL-MISMATCH
38287,RAD.MOD,0x001a,0x0004,0x0004,EXACT,6,phy_ac.c:291 b43_phy_ac_op_radio_write,VAL-OK
38288,RAD.RD,0x001a,UNDEFINED,,MULTI,2,todo_leftovers.c:640 ?;todo_leftovers.c:1728 ?,
38289,RAD.WR,0x001a,0x0014,,MULTI,4,phy_ac.c:2176 b43_phy_ac_channel_setup;phy_ac.c:2177 b43_phy_ac_channel_setup;phy_ac.c:2178 b43_phy_ac_channel_setup;phy_ac.c:2179 b43_phy_ac_channel_setup,VAL-MISMATCH
38290,RAD.MOD,0x054b,0x0100,0xff00,MULTI,3,phy_ac.c:292 b43_phy_ac_op_radio_write;phy_ac.c:299 b43_phy_ac_op_radio_write;phy_ac.c:1557 b43_phy_ac_set_analog_tx_lpf,VAL-UNRESOLVED
38291,RAD.RD,0x054b,UNDEFINED,,RMW-RD,0,phy_ac.c:292 b43_phy_ac_op_radio_write;phy_ac.c:299 b43_phy_ac_op_radio_write;phy_ac.c:1557 b43_phy_ac_set_analog_tx_lpf,
38292,RAD.WR,0x054b,0x0100,,MULTI,3,phy_ac.c:287 b43_phy_ac_op_radio_write;phy_ac.c:1539 b43_phy_ac_set_analog_tx_lpf;radio_2069.c:1339 b43_radio_2069_channel_setup,VAL-MISMATCH
38293,RAD.MOD,0x001a,0x0000,0x0300,MULTI,6,phy_ac.c:290 b43_phy_ac_op_radio_write;phy_ac.c:291 b43_phy_ac_op_radio_write;phy_ac.c:293 b43_phy_ac_op_radio_write;phy_ac.c:1552 b43_phy_ac_set_analog_tx_lpf,VAL-UNRESOLVED
38294,RAD.RD,0x001a,UNDEFINED,,MULTI,2,todo_leftovers.c:640 ?;todo_leftovers.c:1728 ?,
38295,RAD.WR,0x001a,0x0014,,MULTI,4,phy_ac.c:2176 b43_phy_ac_channel_setup;phy_ac.c:2177 b43_phy_ac_channel_setup;phy_ac.c:2178 b43_phy_ac_channel_setup;phy_ac.c:2179 b43_phy_ac_channel_setup,VAL-MISMATCH
38296,RAD.MOD,0x0017,0x0000,0x0002,MULTI,2,phy_ac.c:294 b43_phy_ac_op_radio_write;phy_ac.c:1560 b43_phy_ac_set_analog_tx_lpf,VAL-UNRESOLVED
38297,RAD.RD,0x0017,UNDEFINED,,MULTI,5,todo_leftovers.c:288 ?;todo_leftovers.c:3217 ?;todo_leftovers.c:3893 ?;todo_leftovers.c:4569 ?,
38298,RAD.WR,0x0017,0x0000,,EXACT,4,phy_ac.c:2176 b43_phy_ac_channel_setup;phy_ac.c:2177 b43_phy_ac_channel_setup;phy_ac.c:2178 b43_phy_ac_channel_setup;phy_ac.c:2179 b43_phy_ac_channel_setup,VAL-OK
38299,RAD.MOD,0x001f,0x0000,0x0004,MULTI,2,phy_ac.c:295 b43_phy_ac_op_radio_write;phy_ac.c:1562 b43_phy_ac_set_analog_tx_lpf,VAL-UNRESOLVED
38300,RAD.RD,0x001f,UNDEFINED,,MULTI,2,todo_leftovers.c:644 ?;todo_leftovers.c:1732 ?,
38301,RAD.WR,0x001f,0x0000,,EXACT,4,phy_ac.c:2176 b43_phy_ac_channel_setup;phy_ac.c:2177 b43_phy_ac_channel_setup;phy_ac.c:2178 b43_phy_ac_channel_setup;phy_ac.c:2179 b43_phy_ac_channel_setup,VAL-OK
38302,RAD.MOD,0x0170,0x0100,0x0100,EXACT,2,phy_ac.c:296 b43_phy_ac_op_radio_write,VAL-OK
38303,RAD.RD,0x0170,UNDEFINED,,MULTI,2,todo_leftovers.c:646 ?;todo_leftovers.c:1734 ?,
38304,RAD.WR,0x0170,0x0100,,EXACT,2,todo_leftovers.c:1713 ?;todo_leftovers.c:2243 ?,VAL-OK
38305,RAD.MOD,0x021a,0x0010,0x00f0,MULTI,6,phy_ac.c:297 b43_phy_ac_op_radio_write;phy_ac.c:298 b43_phy_ac_op_radio_write;phy_ac.c:300 b43_phy_ac_op_radio_write;phy_ac.c:1552 b43_phy_ac_set_analog_tx_lpf,VAL-UNRESOLVED
38306,RAD.RD,0x021a,UNDEFINED,,MULTI,2,todo_leftovers.c:663 ?;todo_leftovers.c:1751 ?,
38307,RAD.WR,0x021a,0x0014,,EXACT,2,todo_leftovers.c:1714 ?;todo_leftovers.c:2244 ?,VAL-OK
38308,RAD.MOD,0x021a,0x0004,0x0004,EXACT,6,phy_ac.c:298 b43_phy_ac_op_radio_write,VAL-OK
38309,RAD.RD,0x021a,UNDEFINED,,MULTI,2,todo_leftovers.c:663 ?;todo_leftovers.c:1751 ?,
38310,RAD.WR,0x021a,0x0014,,EXACT,2,todo_leftovers.c:1714 ?;todo_leftovers.c:2244 ?,VAL-OK
38311,RAD.MOD,0x054b,0x0001,0x00ff,MULTI,3,phy_ac.c:292 b43_phy_ac_op_radio_write;phy_ac.c:299 b43_phy_ac_op_radio_write;phy_ac.c:1557 b43_phy_ac_set_analog_tx_lpf,VAL-UNRESOLVED
38312,RAD.RD,0x054b,UNDEFINED,,RMW-RD,0,phy_ac.c:292 b43_phy_ac_op_radio_write;phy_ac.c:299 b43_phy_ac_op_radio_write;phy_ac.c:1557 b43_phy_ac_set_analog_tx_lpf,
38313,RAD.WR,0x054b,0x0101,,MULTI,3,phy_ac.c:287 b43_phy_ac_op_radio_write;phy_ac.c:1539 b43_phy_ac_set_analog_tx_lpf;radio_2069.c:1339 b43_radio_2069_channel_setup,VAL-MISMATCH
38314,RAD.MOD,0x021a,0x0000,0x0300,MULTI,6,phy_ac.c:297 b43_phy_ac_op_radio_write;phy_ac.c:298 b43_phy_ac_op_radio_write;phy_ac.c:300 b43_phy_ac_op_radio_write;phy_ac.c:1552 b43_phy_ac_set_analog_tx_lpf,VAL-UNRESOLVED
38315,RAD.RD,0x021a,UNDEFINED,,MULTI,2,todo_leftovers.c:663 ?;todo_leftovers.c:1751 ?,
38316,RAD.WR,0x021a,0x0014,,EXACT,2,todo_leftovers.c:1714 ?;todo_leftovers.c:2244 ?,VAL-OK
38317,RAD.MOD,0x0217,0x0000,0x0002,MULTI,2,phy_ac.c:301 b43_phy_ac_op_radio_write;phy_ac.c:1560 b43_phy_ac_set_analog_tx_lpf,VAL-UNRESOLVED
38318,RAD.RD,0x0217,UNDEFINED,,MULTI,5,todo_leftovers.c:335 ?;todo_leftovers.c:3264 ?;todo_leftovers.c:3940 ?;todo_leftovers.c:4616 ?,
38319,RAD.WR,0x0217,0x0000,,MULTI,5,todo_leftovers.c:601 ?;todo_leftovers.c:3530 ?;todo_leftovers.c:4206 ?;todo_leftovers.c:4882 ?,VAL-MISMATCH
38320,RAD.MOD,0x021f,0x0000,0x0004,MULTI,2,phy_ac.c:302 b43_phy_ac_op_radio_write;phy_ac.c:1562 b43_phy_ac_set_analog_tx_lpf,VAL-UNRESOLVED
38321,RAD.RD,0x021f,UNDEFINED,,MULTI,2,todo_leftovers.c:667 ?;todo_leftovers.c:1755 ?,
38322,RAD.WR,0x021f,0x0000,,EXACT,2,todo_leftovers.c:1718 ?;todo_leftovers.c:2248 ?,VAL-OK
38323,RAD.MOD,0x0370,0x0100,0x0100,EXACT,2,phy_ac.c:303 b43_phy_ac_op_radio_write,VAL-OK
38324,RAD.RD,0x0370,UNDEFINED,,MULTI,2,todo_leftovers.c:669 ?;todo_leftovers.c:1757 ?,
38325,RAD.WR,0x0370,0x0100,,EXACT,2,todo_leftovers.c:1720 ?;todo_leftovers.c:2250 ?,VAL-OK
38326,PHY.RD,0x0401,UNDEFINED,,MULTI,3,phy_ac.c:304 b43_phy_ac_op_radio_write;phy_ac.c:1077 b43_phy_ac_op_radio_write;phy_ac.c:1488 b43_phy_ac_set_analog_tx_lpf,
38327,PHY.MOD,0x0401,0x0003,0x0007,MULTI,12,phy_ac.c:307 b43_phy_ac_op_radio_write;phy_ac.c:308 b43_phy_ac_op_radio_write;phy_ac.c:1090 b43_phy_ac_op_radio_write;phy_ac.c:1092 b43_phy_ac_op_radio_write,VAL-UNRESOLVED
38328,PHY.MOD,0x0401,0x3000,0x7000,MULTI,12,phy_ac.c:307 b43_phy_ac_op_radio_write;phy_ac.c:308 b43_phy_ac_op_radio_write;phy_ac.c:1090 b43_phy_ac_op_radio_write;phy_ac.c:1092 b43_phy_ac_op_radio_write,VAL-UNRESOLVED
38330,PHY.RD,0x040f,UNDEFINED,,MULTI,2,phy_ac.c:328 b43_phy_ac_op_radio_write;rxiqcal_phy_ac.c:441 b43_phy_ac_rxiq_set_tone,
38331,PHY.MOD,0x040f,0x0000,0x0200,MULTI,5,phy_ac.c:329 b43_phy_ac_op_radio_write;phy_ac.c:561 b43_phy_ac_op_radio_write;phy_ac.c:1948 b43_phy_ac_set_analog_tx_lpf;rxiqcal_phy_ac.c:472 b43_phy_ac_rxiq_set_tone,VAL-UNRESOLVED
38332,PHY.RD,0x0394,UNDEFINED,,UNIQUE,1,phy_ac.c:330 b43_phy_ac_op_radio_write,
38333,PHY.RD,0x0393,UNDEFINED,,MULTI,2,phy_ac.c:331 b43_phy_ac_op_radio_write;phy_ac.c:482 b43_phy_ac_op_radio_write,
38340,PHY.RD,0x0747,UNDEFINED,,MULTI,7,phy_ac.c:338 b43_phy_ac_op_radio_write;phy_ac.c:3129 b43_phy_ac_set_channel;rxiqcal_phy_ac.c:430 b43_phy_ac_rxiq_set_tone;rxiqcal_phy_ac.c:431 b43_phy_ac_rxiq_set_tone,
38341,PHY.RD,0x0732,UNDEFINED,,MULTI,4,phy_ac.c:339 b43_phy_ac_op_radio_write;rxiqcal_phy_ac.c:432 b43_phy_ac_rxiq_set_tone;rxiqcal_phy_ac.c:437 b43_phy_ac_rxiq_set_tone;rxiqcal_phy_ac.c:438 b43_phy_ac_rxiq_set_tone,
38342,PHY.RD,0x0733,UNDEFINED,,MULTI,4,phy_ac.c:340 b43_phy_ac_op_radio_write;rxiqcal_phy_ac.c:432 b43_phy_ac_rxiq_set_tone;rxiqcal_phy_ac.c:437 b43_phy_ac_rxiq_set_tone;rxiqcal_phy_ac.c:438 b43_phy_ac_rxiq_set_tone,
38343,PHY.RD,0x0734,UNDEFINED,,MULTI,5,phy_ac.c:341 b43_phy_ac_op_radio_write;rxiqcal_phy_ac.c:432 b43_phy_ac_rxiq_set_tone;rxiqcal_phy_ac.c:437 b43_phy_ac_rxiq_set_tone;rxiqcal_phy_ac.c:438 b43_phy_ac_rxiq_set_tone,
38344,PHY.RD,0x0722,UNDEFINED,,UNIQUE,1,phy_ac.c:342 b43_phy_ac_op_radio_write,
38345,PHY.RD,0x0727,UNDEFINED,,MULTI,2,phy_ac.c:343 b43_phy_ac_op_radio_write;rxiqcal_phy_ac.c:432 b43_phy_ac_rxiq_set_tone,
38346,PHY.RD,0x073c,UNDEFINED,,MULTI,7,phy_ac.c:344 b43_phy_ac_op_radio_write;rxiqcal_phy_ac.c:430 b43_phy_ac_rxiq_set_tone;rxiqcal_phy_ac.c:431 b43_phy_ac_rxiq_set_tone;rxiqcal_phy_ac.c:432 b43_phy_ac_rxiq_set_tone,
38352,PHY.RD,0x0947,UNDEFINED,,UNIQUE,1,phy_ac.c:349 b43_phy_ac_op_radio_write,
38353,PHY.RD,0x0932,UNDEFINED,,UNIQUE,1,phy_ac.c:350 b43_phy_ac_op_radio_write,
38354,PHY.RD,0x0933,UNDEFINED,,UNIQUE,1,phy_ac.c:351 b43_phy_ac_op_radio_write,
38355,PHY.RD,0x0934,UNDEFINED,,UNIQUE,1,phy_ac.c:352 b43_phy_ac_op_radio_write,
38356,PHY.RD,0x0922,UNDEFINED,,UNIQUE,1,phy_ac.c:353 b43_phy_ac_op_radio_write,
38357,PHY.RD,0x0927,UNDEFINED,,UNIQUE,1,phy_ac.c:354 b43_phy_ac_op_radio_write,
38358,PHY.RD,0x093c,UNDEFINED,,UNIQUE,1,phy_ac.c:355 b43_phy_ac_op_radio_write,
38359,PHY.WR,0x0732,0x0000,,EXACT,26,phy_ac.c:356 b43_phy_ac_op_radio_write;phy_ac.c:516 b43_phy_ac_op_radio_write;phy_ac.c:2921 b43_phy_ac_channel_setup;phy_ac.c:2922 b43_phy_ac_channel_setup,VAL-OK
38360,PHY.WR,0x0733,0x0000,,EXACT,27,phy_ac.c:357 b43_phy_ac_op_radio_write;phy_ac.c:517 b43_phy_ac_op_radio_write;phy_ac.c:2921 b43_phy_ac_channel_setup;phy_ac.c:2922 b43_phy_ac_channel_setup,VAL-OK
38361,PHY.WR,0x0747,0x0000,,EXACT,40,phy_ac.c:358 b43_phy_ac_op_radio_write;phy_ac.c:518 b43_phy_ac_op_radio_write;phy_ac.c:2915 b43_phy_ac_channel_setup;phy_ac.c:2929 b43_phy_ac_channel_setup,VAL-OK
38362,PHY.MOD,0x0734,0x0000,0x0038,MULTI,24,phy_ac.c:359 b43_phy_ac_op_radio_write;phy_ac.c:2138 b43_phy_ac_channel_setup;phy_ac.c:2140 b43_phy_ac_channel_setup;phy_ac.c:2625 b43_phy_ac_channel_setup,VAL-UNRESOLVED
38363,PHY.MOD,0x0722,0x0001,0x0001,EXACT,11,phy_ac.c:360 b43_phy_ac_op_radio_write,VAL-OK
38364,PHY.MOD,0x0722,0x0008,0x0008,EXACT,11,phy_ac.c:361 b43_phy_ac_op_radio_write,VAL-OK
38378,RAD.RD,0x004e,UNDEFINED,,UNIQUE,1,phy_ac.c:377 b43_phy_ac_op_radio_write,
38379,RAD.RD,0x0166,UNDEFINED,,UNIQUE,1,phy_ac.c:378 b43_phy_ac_op_radio_write,
38385,RAD.MOD,0x004e,0x0000,0x0e00,MULTI,2,phy_ac.c:381 b43_phy_ac_op_radio_write;phy_ac.c:2142 b43_phy_ac_channel_setup,VAL-UNRESOLVED
38386,RAD.RD,0x004e,UNDEFINED,,UNIQUE,1,phy_ac.c:377 b43_phy_ac_op_radio_write,
38387,RAD.WR,0x004e,0x8000,,EXACT,1,phy_ac.c:536 b43_phy_ac_op_radio_write,VAL-OK
38388,RAD.MOD,0x0166,0x0002,0x0002,EXACT,1,phy_ac.c:382 b43_phy_ac_op_radio_write,VAL-OK
38389,RAD.RD,0x0166,UNDEFINED,,UNIQUE,1,phy_ac.c:378 b43_phy_ac_op_radio_write,
38390,RAD.WR,0x0166,0x0002,,UNIQUE,1,phy_ac.c:537 b43_phy_ac_op_radio_write,VAL-MISMATCH
38391,PHY.WR,0x0932,0x0000,,EXACT,2,phy_ac.c:383 b43_phy_ac_op_radio_write;phy_ac.c:538 b43_phy_ac_op_radio_write,VAL-OK
38392,PHY.WR,0x0933,0x0000,,EXACT,2,phy_ac.c:384 b43_phy_ac_op_radio_write;phy_ac.c:539 b43_phy_ac_op_radio_write,VAL-OK
