trace_seq,op,addr,val,mask,match,n_driver_sites,driver_site(s),value_check
57516,RAD.WR,0x0166,0x0002,,UNIQUE,1,phy_ac.c:495 b43_phy_ac_op_radio_write,VAL-MISMATCH
57517,PHY.WR,0x0932,0x0000,,EXACT,2,phy_ac.c:351 b43_phy_ac_op_radio_write;phy_ac.c:496 b43_phy_ac_op_radio_write,VAL-OK
57518,PHY.WR,0x0933,0x0000,,EXACT,2,phy_ac.c:352 b43_phy_ac_op_radio_write;phy_ac.c:497 b43_phy_ac_op_radio_write,VAL-OK
57519,PHY.WR,0x0947,0x0000,,EXACT,2,phy_ac.c:353 b43_phy_ac_op_radio_write;phy_ac.c:498 b43_phy_ac_op_radio_write,VAL-OK
57520,PHY.MOD,0x0934,0x0000,0x0038,UNIQUE,1,phy_ac.c:354 b43_phy_ac_op_radio_write,VAL-UNRESOLVED
57521,PHY.MOD,0x0922,0x0001,0x0001,EXACT,2,phy_ac.c:355 b43_phy_ac_op_radio_write,VAL-OK
57522,PHY.MOD,0x0922,0x0008,0x0008,EXACT,2,phy_ac.c:356 b43_phy_ac_op_radio_write,VAL-OK
57523,PHY.RD,0x019e,UNDEFINED,,MULTI,34,phy_ac.c:297 b43_phy_ac_op_radio_write;phy_ac.c:304 b43_phy_ac_op_radio_write;phy_ac.c:315 b43_phy_ac_op_radio_write;phy_ac.c:332 b43_phy_ac_op_radio_write,
57524,PHY.MOD,0x019e,0x0002,0x0002,MULTI,38,phy_ac.c:303 b43_phy_ac_op_radio_write;phy_ac.c:333 b43_phy_ac_op_radio_write;phy_ac.c:342 b43_phy_ac_op_radio_write;phy_ac.c:358 b43_phy_ac_op_radio_write,VAL-OK
57536,RAD.RD,0x024e,UNDEFINED,,UNIQUE,1,phy_ac.c:372 b43_phy_ac_op_radio_write,
57537,RAD.RD,0x0366,UNDEFINED,,UNIQUE,1,phy_ac.c:373 b43_phy_ac_op_radio_write,
57543,RAD.MOD,0x024e,0x0000,0x0e00,UNIQUE,1,phy_ac.c:374 b43_phy_ac_op_radio_write,VAL-UNRESOLVED
57545,RAD.WR,0x024e,0x8000,,EXACT,1,phy_ac.c:514 b43_phy_ac_op_radio_write,VAL-OK
57546,RAD.MOD,0x0366,0x0002,0x0002,EXACT,1,phy_ac.c:375 b43_phy_ac_op_radio_write,VAL-OK
57548,RAD.WR,0x0366,0x0002,,UNIQUE,1,phy_ac.c:515 b43_phy_ac_op_radio_write,VAL-MISMATCH
57549,PHY.MOD,0x019e,0x0000,0x0002,MULTI,38,phy_ac.c:303 b43_phy_ac_op_radio_write;phy_ac.c:333 b43_phy_ac_op_radio_write;phy_ac.c:342 b43_phy_ac_op_radio_write;phy_ac.c:358 b43_phy_ac_op_radio_write,VAL-UNRESOLVED
57591,PHY.MOD,0x0001,0x4000,0x4000,MULTI,8,phy_ac.c:411 b43_phy_ac_op_radio_write;phy_ac.c:412 b43_phy_ac_op_radio_write;phy_ac.c:474 b43_phy_ac_op_radio_write;phy_ac.c:475 b43_phy_ac_op_radio_write,VAL-OK
57593,PHY.MOD,0x0001,0x0000,0x4000,MULTI,8,phy_ac.c:411 b43_phy_ac_op_radio_write;phy_ac.c:412 b43_phy_ac_op_radio_write;phy_ac.c:474 b43_phy_ac_op_radio_write;phy_ac.c:475 b43_phy_ac_op_radio_write,VAL-UNRESOLVED
57595,PHY.MOD,0x0471,0xfffe,0x0000,UNIQUE,1,phy_ac.c:413 b43_phy_ac_op_radio_write,VAL-UNRESOLVED
57596,PHY.WR,0x0463,0x0000,,EXACT,1,phy_ac.c:414 b43_phy_ac_op_radio_write,VAL-OK
57597,PHY.WR,0x0461,0xffff,,EXACT,1,phy_ac.c:415 b43_phy_ac_op_radio_write,VAL-OK
57598,PHY.WR,0x0462,0x003c,,EXACT,1,phy_ac.c:416 b43_phy_ac_op_radio_write,VAL-OK
57599,PHY.RD,0x0400,UNDEFINED,,MULTI,4,phy_ac.c:417 b43_phy_ac_op_radio_write;phy_ac.c:819 b43_phy_ac_op_radio_write;phy_ac.c:944 b43_phy_ac_op_radio_write;rxgain_phy_ac.c:173 b43_phy_ac_set_analog_rxgain,
57600,PHY.MOD,0x0400,0x0001,0x0000,MULTI,5,phy_ac.c:418 b43_phy_ac_op_radio_write;phy_ac.c:823 b43_phy_ac_op_radio_write;phy_ac.c:958 b43_phy_ac_op_radio_write;rxgain_phy_ac.c:174 b43_phy_ac_set_analog_rxgain,VAL-UNRESOLVED
57601,PHY.MOD,0x0460,0xfffb,0x0000,MULTI,5,phy_ac.c:419 b43_phy_ac_op_radio_write;phy_ac.c:420 b43_phy_ac_op_radio_write;phy_ac.c:422 b43_phy_ac_op_radio_write;phy_ac.c:450 b43_phy_ac_op_radio_write,VAL-MISMATCH
57602,PHY.MOD,0x0460,0xfffe,0x0000,MULTI,5,phy_ac.c:419 b43_phy_ac_op_radio_write;phy_ac.c:420 b43_phy_ac_op_radio_write;phy_ac.c:422 b43_phy_ac_op_radio_write;phy_ac.c:450 b43_phy_ac_op_radio_write,VAL-MISMATCH
57603,PHY.MOD,0x0382,0x3fff,0x0000,UNIQUE,1,phy_ac.c:421 b43_phy_ac_op_radio_write,VAL-UNRESOLVED
57604,PHY.MOD,0x0460,0x0001,0x0000,MULTI,5,phy_ac.c:419 b43_phy_ac_op_radio_write;phy_ac.c:420 b43_phy_ac_op_radio_write;phy_ac.c:422 b43_phy_ac_op_radio_write;phy_ac.c:450 b43_phy_ac_op_radio_write,VAL-MISMATCH
57605,PHY.RD,0x0403,UNDEFINED,,MULTI,3,phy_ac.c:423 b43_phy_ac_op_radio_write;phy_ac.c:424 b43_phy_ac_op_radio_write;phy_ac.c:827 b43_phy_ac_op_radio_write,
57607,PHY.RD,0x0403,UNDEFINED,,MULTI,3,phy_ac.c:423 b43_phy_ac_op_radio_write;phy_ac.c:424 b43_phy_ac_op_radio_write;phy_ac.c:827 b43_phy_ac_op_radio_write,
57608,PHY.WR,0x0400,0x0000,,EXACT,5,phy_ac.c:425 b43_phy_ac_op_radio_write;phy_ac.c:1390 b43_phy_ac_set_analog_tx_lpf,VAL-OK
57610,PHY.RD,0x0739,UNDEFINED,,UNIQUE,1,phy_ac.c:426 b43_phy_ac_op_radio_write,
57611,PHY.WR,0x0739,0x0080,,EXACT,2,phy_ac.c:427 b43_phy_ac_op_radio_write,VAL-OK
57612,PHY.RD,0x073a,UNDEFINED,,MULTI,2,phy_ac.c:137 b43_phy_ac_op_radio_write;phy_ac.c:428 b43_phy_ac_op_radio_write,
57613,PHY.WR,0x073a,0x0180,,EXACT,2,phy_ac.c:429 b43_phy_ac_op_radio_write;phy_ac.c:442 b43_phy_ac_op_radio_write,VAL-OK
57614,PHY.RD,0x0725,UNDEFINED,,MULTI,2,phy_ac.c:138 b43_phy_ac_op_radio_write;phy_ac.c:430 b43_phy_ac_op_radio_write,
57615,PHY.WR,0x0725,0x0604,,EXACT,2,phy_ac.c:431 b43_phy_ac_op_radio_write,VAL-OK
57616,PHY.RD,0x0939,UNDEFINED,,UNIQUE,1,phy_ac.c:432 b43_phy_ac_op_radio_write,
57617,PHY.WR,0x0939,0x0080,,EXACT,2,phy_ac.c:433 b43_phy_ac_op_radio_write,VAL-OK
57618,PHY.RD,0x093a,UNDEFINED,,UNIQUE,1,phy_ac.c:434 b43_phy_ac_op_radio_write,
57619,PHY.WR,0x093a,0x0180,,EXACT,2,phy_ac.c:435 b43_phy_ac_op_radio_write;phy_ac.c:439 b43_phy_ac_op_radio_write,VAL-OK
57620,PHY.RD,0x0925,UNDEFINED,,UNIQUE,1,phy_ac.c:436 b43_phy_ac_op_radio_write,
57621,PHY.WR,0x0925,0x0604,,EXACT,2,phy_ac.c:437 b43_phy_ac_op_radio_write,VAL-OK
57623,PHY.WR,0x0925,0x0600,,EXACT,2,phy_ac.c:438 b43_phy_ac_op_radio_write,VAL-OK
57624,PHY.WR,0x093a,0x0180,,EXACT,2,phy_ac.c:435 b43_phy_ac_op_radio_write;phy_ac.c:439 b43_phy_ac_op_radio_write,VAL-OK
57625,PHY.WR,0x0939,0x0000,,EXACT,2,phy_ac.c:440 b43_phy_ac_op_radio_write,VAL-OK
57626,PHY.WR,0x0725,0x0600,,EXACT,2,phy_ac.c:441 b43_phy_ac_op_radio_write,VAL-OK
57627,PHY.WR,0x073a,0x0180,,EXACT,2,phy_ac.c:429 b43_phy_ac_op_radio_write;phy_ac.c:442 b43_phy_ac_op_radio_write,VAL-OK
57628,PHY.WR,0x0739,0x0000,,EXACT,2,phy_ac.c:443 b43_phy_ac_op_radio_write,VAL-OK
57631,PHY.RD,0x0393,UNDEFINED,,MULTI,2,phy_ac.c:301 b43_phy_ac_op_radio_write;phy_ac.c:444 b43_phy_ac_op_radio_write,
57632,PHY.WR,0x0394,0x0111,,MULTI,2,phy_ac.c:445 b43_phy_ac_op_radio_write;phy_ac.c:517 b43_phy_ac_op_radio_write,VAL-UNRESOLVED
57633,PHY.WR,0x0393,0x8000,,EXACT,2,phy_ac.c:446 b43_phy_ac_op_radio_write,VAL-OK
57634,PHY.RD,0x0013,UNDEFINED,,UNIQUE,1,phy_ac.c:447 b43_phy_ac_op_radio_write,
57635,PHY.RD,0x0012,UNDEFINED,,UNIQUE,1,phy_ac.c:448 b43_phy_ac_op_radio_write,
57636,PHY.RD,0x0464,UNDEFINED,,UNIQUE,1,phy_ac.c:449 b43_phy_ac_op_radio_write,
57637,PHY.MOD,0x0460,0x0002,0x0000,MULTI,5,phy_ac.c:419 b43_phy_ac_op_radio_write;phy_ac.c:420 b43_phy_ac_op_radio_write;phy_ac.c:422 b43_phy_ac_op_radio_write;phy_ac.c:450 b43_phy_ac_op_radio_write,VAL-MISMATCH
57638,PHY.MOD,0x0460,0xfffb,0x0000,MULTI,5,phy_ac.c:419 b43_phy_ac_op_radio_write;phy_ac.c:420 b43_phy_ac_op_radio_write;phy_ac.c:422 b43_phy_ac_op_radio_write;phy_ac.c:450 b43_phy_ac_op_radio_write,VAL-MISMATCH
57639,PHY.RD,0x019e,UNDEFINED,,MULTI,34,phy_ac.c:297 b43_phy_ac_op_radio_write;phy_ac.c:304 b43_phy_ac_op_radio_write;phy_ac.c:315 b43_phy_ac_op_radio_write;phy_ac.c:332 b43_phy_ac_op_radio_write,
57640,PHY.MOD,0x019e,0x0002,0x0002,MULTI,38,phy_ac.c:303 b43_phy_ac_op_radio_write;phy_ac.c:333 b43_phy_ac_op_radio_write;phy_ac.c:342 b43_phy_ac_op_radio_write;phy_ac.c:358 b43_phy_ac_op_radio_write,VAL-OK
57665,PHY.MOD,0x0001,0x4000,0x4000,MULTI,8,phy_ac.c:411 b43_phy_ac_op_radio_write;phy_ac.c:412 b43_phy_ac_op_radio_write;phy_ac.c:474 b43_phy_ac_op_radio_write;phy_ac.c:475 b43_phy_ac_op_radio_write,VAL-OK
57667,PHY.MOD,0x0001,0x0000,0x4000,MULTI,8,phy_ac.c:411 b43_phy_ac_op_radio_write;phy_ac.c:412 b43_phy_ac_op_radio_write;phy_ac.c:474 b43_phy_ac_op_radio_write;phy_ac.c:475 b43_phy_ac_op_radio_write,VAL-UNRESOLVED
57669,PHY.WR,0x0732,0x0000,,EXACT,2,phy_ac.c:326 b43_phy_ac_op_radio_write;phy_ac.c:476 b43_phy_ac_op_radio_write,VAL-OK
57670,PHY.WR,0x0733,0x0000,,EXACT,2,phy_ac.c:327 b43_phy_ac_op_radio_write;phy_ac.c:477 b43_phy_ac_op_radio_write,VAL-OK
57671,PHY.WR,0x0747,0x0000,,EXACT,2,phy_ac.c:328 b43_phy_ac_op_radio_write;phy_ac.c:478 b43_phy_ac_op_radio_write,VAL-OK
57672,PHY.WR,0x0722,0x0000,,EXACT,1,phy_ac.c:479 b43_phy_ac_op_radio_write,VAL-OK
57673,PHY.WR,0x0734,0x0000,,EXACT,1,phy_ac.c:480 b43_phy_ac_op_radio_write,VAL-OK
57674,PHY.WR,0x0727,0x0004,,EXACT,2,phy_ac.c:481 b43_phy_ac_op_radio_write,VAL-OK
57675,PHY.WR,0x073c,0x0000,,EXACT,1,phy_ac.c:482 b43_phy_ac_op_radio_write,VAL-OK
57676,PHY.RD,0x019e,UNDEFINED,,MULTI,34,phy_ac.c:297 b43_phy_ac_op_radio_write;phy_ac.c:304 b43_phy_ac_op_radio_write;phy_ac.c:315 b43_phy_ac_op_radio_write;phy_ac.c:332 b43_phy_ac_op_radio_write,
57677,PHY.MOD,0x019e,0x0002,0x0002,MULTI,38,phy_ac.c:303 b43_phy_ac_op_radio_write;phy_ac.c:333 b43_phy_ac_op_radio_write;phy_ac.c:342 b43_phy_ac_op_radio_write;phy_ac.c:358 b43_phy_ac_op_radio_write,VAL-OK
57689,RAD.WR,0x004e,0x8000,,EXACT,1,phy_ac.c:494 b43_phy_ac_op_radio_write,VAL-OK
57690,RAD.WR,0x0166,0x0000,,EXACT,1,phy_ac.c:495 b43_phy_ac_op_radio_write,VAL-OK
57691,PHY.WR,0x0932,0x0000,,EXACT,2,phy_ac.c:351 b43_phy_ac_op_radio_write;phy_ac.c:496 b43_phy_ac_op_radio_write,VAL-OK
57692,PHY.WR,0x0933,0x0000,,EXACT,2,phy_ac.c:352 b43_phy_ac_op_radio_write;phy_ac.c:497 b43_phy_ac_op_radio_write,VAL-OK
57693,PHY.WR,0x0947,0x0000,,EXACT,2,phy_ac.c:353 b43_phy_ac_op_radio_write;phy_ac.c:498 b43_phy_ac_op_radio_write,VAL-OK
57694,PHY.WR,0x0922,0x0000,,EXACT,1,phy_ac.c:499 b43_phy_ac_op_radio_write,VAL-OK
57695,PHY.WR,0x0934,0x0000,,EXACT,1,phy_ac.c:500 b43_phy_ac_op_radio_write,VAL-OK
57696,PHY.WR,0x0927,0x0004,,EXACT,1,phy_ac.c:501 b43_phy_ac_op_radio_write,VAL-OK
57697,PHY.WR,0x093c,0x0000,,EXACT,1,phy_ac.c:502 b43_phy_ac_op_radio_write,VAL-OK
57698,PHY.RD,0x019e,UNDEFINED,,MULTI,34,phy_ac.c:297 b43_phy_ac_op_radio_write;phy_ac.c:304 b43_phy_ac_op_radio_write;phy_ac.c:315 b43_phy_ac_op_radio_write;phy_ac.c:332 b43_phy_ac_op_radio_write,
57699,PHY.MOD,0x019e,0x0002,0x0002,MULTI,38,phy_ac.c:303 b43_phy_ac_op_radio_write;phy_ac.c:333 b43_phy_ac_op_radio_write;phy_ac.c:342 b43_phy_ac_op_radio_write;phy_ac.c:358 b43_phy_ac_op_radio_write,VAL-OK
57711,RAD.WR,0x024e,0x8000,,EXACT,1,phy_ac.c:514 b43_phy_ac_op_radio_write,VAL-OK
57712,RAD.WR,0x0366,0x0000,,EXACT,1,phy_ac.c:515 b43_phy_ac_op_radio_write,VAL-OK
57713,PHY.MOD,0x019e,0x0002,0x0002,MULTI,38,phy_ac.c:303 b43_phy_ac_op_radio_write;phy_ac.c:333 b43_phy_ac_op_radio_write;phy_ac.c:342 b43_phy_ac_op_radio_write;phy_ac.c:358 b43_phy_ac_op_radio_write,VAL-OK
57714,PHY.WR,0x0394,0x000b,,EXACT,2,phy_ac.c:517 b43_phy_ac_op_radio_write,VAL-OK
57715,PHY.WR,0x0393,0x0000,,EXACT,2,phy_ac.c:518 b43_phy_ac_op_radio_write,VAL-OK
57716,PHY.MOD,0x040f,0x0000,0x0200,MULTI,3,phy_ac.c:299 b43_phy_ac_op_radio_write;phy_ac.c:519 b43_phy_ac_op_radio_write;phy_ac.c:1380 b43_phy_ac_set_analog_tx_lpf,VAL-UNRESOLVED
57717,PHY.MOD,0x019e,0x0000,0x0002,MULTI,38,phy_ac.c:303 b43_phy_ac_op_radio_write;phy_ac.c:333 b43_phy_ac_op_radio_write;phy_ac.c:342 b43_phy_ac_op_radio_write;phy_ac.c:358 b43_phy_ac_op_radio_write,VAL-UNRESOLVED
57718,PHY.MOD,0x0845,0xfe00,0x03ff,NONE,0,,
57719,PHY.WR,0x0401,0x7733,,NONE,0,,
57720,PHY.RD,0x0140,UNDEFINED,,UNIQUE,1,phy_ac.c:891 b43_phy_ac_op_radio_write,
57721,PHY.WR,0x0140,0x0df6,,NONE,0,,
57722,PHY.MOD,0x02ed,0x0010,0x0010,EXACT,3,phy_ac.c:1768 b43_phy_ac_channel_setup,VAL-OK
57723,PHY.MOD,0x02f1,0x0010,0x0010,EXACT,3,phy_ac.c:1769 b43_phy_ac_channel_setup,VAL-OK
57724,PHY.MOD,0x02f5,0x0010,0x0010,EXACT,3,phy_ac.c:1770 b43_phy_ac_channel_setup,VAL-OK
57725,PHY.MOD,0x02f9,0x0010,0x0010,EXACT,3,phy_ac.c:1771 b43_phy_ac_channel_setup,VAL-OK
57726,PHY.MOD,0x06d4,0xbfff,0x0000,MULTI,2,phy_ac.c:1772 b43_phy_ac_channel_setup;phy_ac.c:1795 b43_phy_ac_channel_setup,VAL-UNRESOLVED
57727,PHY.MOD,0x08d4,0xbfff,0x0000,MULTI,2,phy_ac.c:1773 b43_phy_ac_channel_setup;phy_ac.c:1796 b43_phy_ac_channel_setup,VAL-UNRESOLVED
57728,PHY.MOD,0x0ad4,0xbfff,0x0000,MULTI,2,phy_ac.c:1774 b43_phy_ac_channel_setup;phy_ac.c:1797 b43_phy_ac_channel_setup,VAL-UNRESOLVED
57729,PHY.WR,0x0339,0x0fff,,EXACT,2,phy_ac.c:1777 b43_phy_ac_channel_setup,VAL-OK
57730,PHY.RD,0x019e,UNDEFINED,,MULTI,34,phy_ac.c:297 b43_phy_ac_op_radio_write;phy_ac.c:304 b43_phy_ac_op_radio_write;phy_ac.c:315 b43_phy_ac_op_radio_write;phy_ac.c:332 b43_phy_ac_op_radio_write,
57731,PHY.MOD,0x019e,0x0002,0x0002,MULTI,38,phy_ac.c:303 b43_phy_ac_op_radio_write;phy_ac.c:333 b43_phy_ac_op_radio_write;phy_ac.c:342 b43_phy_ac_op_radio_write;phy_ac.c:358 b43_phy_ac_op_radio_write,VAL-OK
57732,PHY.MOD,0x0072,0x0001,0x0001,EXACT,6,phy_ac.c:550 b43_phy_ac_op_radio_write,VAL-OK
57733,PHY.MOD,0x0070,0x0000,0x8000,MULTI,8,phy_ac.c:551 b43_phy_ac_op_radio_write;phy_ac.c:552 b43_phy_ac_op_radio_write;phy_ac.c:555 b43_phy_ac_op_radio_write;phy_ac.c:574 b43_phy_ac_op_radio_write,VAL-UNRESOLVED
57734,PHY.MOD,0x0070,0x0100,0x0100,EXACT,8,phy_ac.c:552 b43_phy_ac_op_radio_write,VAL-OK
57735,PHY.MOD,0x0072,0x0000,0x4000,MULTI,6,phy_ac.c:258 b43_phy_ac_op_radio_write;phy_ac.c:550 b43_phy_ac_op_radio_write;phy_ac.c:553 b43_phy_ac_op_radio_write;phy_ac.c:554 b43_phy_ac_op_radio_write,VAL-UNRESOLVED
57736,PHY.MOD,0x0072,0x4000,0x4000,EXACT,6,phy_ac.c:554 b43_phy_ac_op_radio_write,VAL-OK
57737,PHY.MOD,0x0070,0x0000,0x8000,MULTI,8,phy_ac.c:551 b43_phy_ac_op_radio_write;phy_ac.c:552 b43_phy_ac_op_radio_write;phy_ac.c:555 b43_phy_ac_op_radio_write;phy_ac.c:574 b43_phy_ac_op_radio_write,VAL-UNRESOLVED
57738,PHY.MOD,0x0644,0x0014,0x007f,UNIQUE,1,phy_ac.c:561 b43_phy_ac_op_radio_write,VAL-UNRESOLVED
57739,PHY.MOD,0x0844,0x0014,0x007f,UNIQUE,1,phy_ac.c:561 b43_phy_ac_op_radio_write,VAL-UNRESOLVED
57740,PHY.MOD,0x0071,0x00c8,0x00ff,MULTI,2,phy_ac.c:572 b43_phy_ac_op_radio_write;phy_ac.c:573 b43_phy_ac_op_radio_write,VAL-MISMATCH
57741,PHY.MOD,0x0071,0x0400,0x0700,MULTI,2,phy_ac.c:572 b43_phy_ac_op_radio_write;phy_ac.c:573 b43_phy_ac_op_radio_write,VAL-MISMATCH
57742,PHY.MOD,0x0070,0x0000,0x0800,MULTI,8,phy_ac.c:551 b43_phy_ac_op_radio_write;phy_ac.c:552 b43_phy_ac_op_radio_write;phy_ac.c:555 b43_phy_ac_op_radio_write;phy_ac.c:574 b43_phy_ac_op_radio_write,VAL-UNRESOLVED
57743,PHY.MOD,0x0070,0x0400,0x0400,EXACT,8,phy_ac.c:575 b43_phy_ac_op_radio_write,VAL-OK
57744,PHY.MOD,0x0846,0x0038,0x00ff,UNIQUE,1,phy_ac.c:581 b43_phy_ac_op_radio_write,VAL-UNRESOLVED
57745,PHY.MOD,0x0646,0x0038,0x00ff,UNIQUE,1,phy_ac.c:581 b43_phy_ac_op_radio_write,VAL-UNRESOLVED
58063,PHY.MOD,0x0070,0xe000,0xe000,MULTI,8,phy_ac.c:551 b43_phy_ac_op_radio_write;phy_ac.c:552 b43_phy_ac_op_radio_write;phy_ac.c:555 b43_phy_ac_op_radio_write;phy_ac.c:574 b43_phy_ac_op_radio_write,VAL-OK
58064,PHY.MOD,0x0678,0x0000,0x0004,UNIQUE,1,phy_ac.c:1759 b43_phy_ac_channel_setup,VAL-UNRESOLVED
58065,PHY.MOD,0x0878,0x0000,0x0004,UNIQUE,1,phy_ac.c:1759 b43_phy_ac_channel_setup,VAL-UNRESOLVED
58066,PHY.MOD,0x0042,0x8000,0x8000,NONE,0,,
58067,GPIO.OUT,,0x00000004,0x00000004,NONE,,,
58068,GPIO.OUT,,0x00000000,0x00000400,NONE,,,
58070,PHY.RD,0x07af,UNDEFINED,,NONE,0,,
58071,PHY.RD,0x07b3,UNDEFINED,,NONE,0,,
58072,PHY.RD,0x07ab,UNDEFINED,,NONE,0,,
58073,PHY.RD,0x07b1,UNDEFINED,,NONE,0,,
58074,PHY.RD,0x09af,UNDEFINED,,NONE,0,,
58075,PHY.RD,0x09b3,UNDEFINED,,NONE,0,,
58076,PHY.RD,0x09ab,UNDEFINED,,NONE,0,,
58077,PHY.RD,0x09b1,UNDEFINED,,NONE,0,,
58078,PHY.RD,0x0523,UNDEFINED,,NONE,0,,
58079,PHY.RD,0x0529,UNDEFINED,,NONE,0,,
58080,PHY.RD,0x0528,UNDEFINED,,NONE,0,,
58081,PHY.RD,0x0527,UNDEFINED,,NONE,0,,
58085,PHY.MOD,0x0520,0x0000,0x000c,NONE,0,,
58087,PHY.RD,0x07af,UNDEFINED,,NONE,0,,
58088,PHY.RD,0x07b3,UNDEFINED,,NONE,0,,
58089,PHY.RD,0x07ab,UNDEFINED,,NONE,0,,
58090,PHY.RD,0x07b1,UNDEFINED,,NONE,0,,
58091,PHY.RD,0x09af,UNDEFINED,,NONE,0,,
58092,PHY.RD,0x09b3,UNDEFINED,,NONE,0,,
58093,PHY.RD,0x09ab,UNDEFINED,,NONE,0,,
58094,PHY.RD,0x09b1,UNDEFINED,,NONE,0,,
58095,PHY.RD,0x0523,UNDEFINED,,NONE,0,,
58096,PHY.RD,0x0529,UNDEFINED,,NONE,0,,
58097,PHY.RD,0x0528,UNDEFINED,,NONE,0,,
58098,PHY.RD,0x0527,UNDEFINED,,NONE,0,,
58102,PHY.MOD,0x0520,0x0004,0x000c,NONE,0,,
58104,PHY.RD,0x07af,UNDEFINED,,NONE,0,,
58105,PHY.RD,0x07b3,UNDEFINED,,NONE,0,,
58106,PHY.RD,0x07ab,UNDEFINED,,NONE,0,,
58107,PHY.RD,0x07b1,UNDEFINED,,NONE,0,,
58108,PHY.RD,0x09af,UNDEFINED,,NONE,0,,
58109,PHY.RD,0x09b3,UNDEFINED,,NONE,0,,
58110,PHY.RD,0x09ab,UNDEFINED,,NONE,0,,
58111,PHY.RD,0x09b1,UNDEFINED,,NONE,0,,
58112,PHY.RD,0x0523,UNDEFINED,,NONE,0,,
58113,PHY.RD,0x0529,UNDEFINED,,NONE,0,,
58114,PHY.RD,0x0528,UNDEFINED,,NONE,0,,
58115,PHY.RD,0x0527,UNDEFINED,,NONE,0,,
58119,PHY.MOD,0x0520,0x0000,0x000c,NONE,0,,
58121,PHY.RD,0x07af,UNDEFINED,,NONE,0,,
58122,PHY.RD,0x07b3,UNDEFINED,,NONE,0,,
58123,PHY.RD,0x07ab,UNDEFINED,,NONE,0,,
58124,PHY.RD,0x07b1,UNDEFINED,,NONE,0,,
58125,PHY.RD,0x09af,UNDEFINED,,NONE,0,,
58126,PHY.RD,0x09b3,UNDEFINED,,NONE,0,,
58127,PHY.RD,0x09ab,UNDEFINED,,NONE,0,,
58128,PHY.RD,0x09b1,UNDEFINED,,NONE,0,,
58129,PHY.RD,0x0523,UNDEFINED,,NONE,0,,
58130,PHY.RD,0x0529,UNDEFINED,,NONE,0,,
58131,PHY.RD,0x0528,UNDEFINED,,NONE,0,,
58132,PHY.RD,0x0527,UNDEFINED,,NONE,0,,
58136,PHY.MOD,0x0520,0x0004,0x000c,NONE,0,,
58138,PHY.RD,0x07af,UNDEFINED,,NONE,0,,
58139,PHY.RD,0x07b3,UNDEFINED,,NONE,0,,
58140,PHY.RD,0x07ab,UNDEFINED,,NONE,0,,
58141,PHY.RD,0x07b1,UNDEFINED,,NONE,0,,
58142,PHY.RD,0x09af,UNDEFINED,,NONE,0,,
58143,PHY.RD,0x09b3,UNDEFINED,,NONE,0,,
58144,PHY.RD,0x09ab,UNDEFINED,,NONE,0,,
58145,PHY.RD,0x09b1,UNDEFINED,,NONE,0,,
58146,PHY.RD,0x0523,UNDEFINED,,NONE,0,,
58147,PHY.RD,0x0529,UNDEFINED,,NONE,0,,
58148,PHY.RD,0x0528,UNDEFINED,,NONE,0,,
58149,PHY.RD,0x0527,UNDEFINED,,NONE,0,,
58153,PHY.MOD,0x0520,0x0000,0x000c,NONE,0,,
58155,PHY.RD,0x07af,UNDEFINED,,NONE,0,,
58156,PHY.RD,0x07b3,UNDEFINED,,NONE,0,,
58157,PHY.RD,0x07ab,UNDEFINED,,NONE,0,,
58158,PHY.RD,0x07b1,UNDEFINED,,NONE,0,,
58159,PHY.RD,0x09af,UNDEFINED,,NONE,0,,
58160,PHY.RD,0x09b3,UNDEFINED,,NONE,0,,
58161,PHY.RD,0x09ab,UNDEFINED,,NONE,0,,
58162,PHY.RD,0x09b1,UNDEFINED,,NONE,0,,
58163,PHY.RD,0x0523,UNDEFINED,,NONE,0,,
58164,PHY.RD,0x0529,UNDEFINED,,NONE,0,,
58165,PHY.RD,0x0528,UNDEFINED,,NONE,0,,
58166,PHY.RD,0x0527,UNDEFINED,,NONE,0,,
58170,PHY.MOD,0x0520,0x0004,0x000c,NONE,0,,
58172,PHY.RD,0x07af,UNDEFINED,,NONE,0,,
58173,PHY.RD,0x07b3,UNDEFINED,,NONE,0,,
58174,PHY.RD,0x07ab,UNDEFINED,,NONE,0,,
58175,PHY.RD,0x07b1,UNDEFINED,,NONE,0,,
58176,PHY.RD,0x09af,UNDEFINED,,NONE,0,,
58177,PHY.RD,0x09b3,UNDEFINED,,NONE,0,,
58178,PHY.RD,0x09ab,UNDEFINED,,NONE,0,,
58179,PHY.RD,0x09b1,UNDEFINED,,NONE,0,,
58180,PHY.RD,0x0523,UNDEFINED,,NONE,0,,
58181,PHY.RD,0x0529,UNDEFINED,,NONE,0,,
58182,PHY.RD,0x0528,UNDEFINED,,NONE,0,,
58183,PHY.RD,0x0527,UNDEFINED,,NONE,0,,
58187,PHY.MOD,0x0520,0x0000,0x000c,NONE,0,,
58189,PHY.RD,0x019e,UNDEFINED,,MULTI,34,phy_ac.c:297 b43_phy_ac_op_radio_write;phy_ac.c:304 b43_phy_ac_op_radio_write;phy_ac.c:315 b43_phy_ac_op_radio_write;phy_ac.c:332 b43_phy_ac_op_radio_write,
